INFO      ::     INPUT       Input schedule: []
DEBUG     ::     SYSTEM      ControlUnit: time=54, instructions executed=9, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 3
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4]
DEBUG     ::     SYSTEM      ControlUnit: time=61, instructions executed=10, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4]
DEBUG     ::     SYSTEM      ControlUnit: time=65, instructions executed=11, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 4]
DEBUG     ::     SYSTEM      ControlUnit: time=71, instructions executed=12, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 101]
DEBUG     ::     SYSTEM      ControlUnit: time=78, instructions executed=13, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 101, 101]
DEBUG     ::     SYSTEM      ControlUnit: time=84, instructions executed=14, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 101, 101, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=89, instructions executed=15, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 101 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 101]
DEBUG     ::     SYSTEM      ControlUnit: time=96, instructions executed=16, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 101]
DEBUG     ::     SYSTEM      ControlUnit: time=101, instructions executed=17, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4, 101]
DEBUG     ::     SYSTEM      ControlUnit: time=105, instructions executed=18, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [4]
DEBUG     ::     SYSTEM      ControlUnit: time=112, instructions executed=19, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 4
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5]
DEBUG     ::     SYSTEM      ControlUnit: time=119, instructions executed=20, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5]
DEBUG     ::     SYSTEM      ControlUnit: time=123, instructions executed=21, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 5]
DEBUG     ::     SYSTEM      ControlUnit: time=129, instructions executed=22, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=136, instructions executed=23, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 108, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=142, instructions executed=24, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 108, 108, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=147, instructions executed=25, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 108 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=154, instructions executed=26, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=159, instructions executed=27, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=163, instructions executed=28, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [5]
DEBUG     ::     SYSTEM      ControlUnit: time=170, instructions executed=29, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 5
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6]
DEBUG     ::     SYSTEM      ControlUnit: time=177, instructions executed=30, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6]
DEBUG     ::     SYSTEM      ControlUnit: time=181, instructions executed=31, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 6]
DEBUG     ::     SYSTEM      ControlUnit: time=187, instructions executed=32, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=194, instructions executed=33, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 108, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=200, instructions executed=34, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 108, 108, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=205, instructions executed=35, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 108 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=212, instructions executed=36, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=217, instructions executed=37, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=221, instructions executed=38, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [6]
DEBUG     ::     SYSTEM      ControlUnit: time=228, instructions executed=39, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 6
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7]
DEBUG     ::     SYSTEM      ControlUnit: time=235, instructions executed=40, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7]
DEBUG     ::     SYSTEM      ControlUnit: time=239, instructions executed=41, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 7]
DEBUG     ::     SYSTEM      ControlUnit: time=245, instructions executed=42, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=252, instructions executed=43, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 111, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=258, instructions executed=44, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 111, 111, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=263, instructions executed=45, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 111 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=270, instructions executed=46, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=275, instructions executed=47, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=279, instructions executed=48, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [7]
DEBUG     ::     SYSTEM      ControlUnit: time=286, instructions executed=49, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 7
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8]
DEBUG     ::     SYSTEM      ControlUnit: time=293, instructions executed=50, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8]
DEBUG     ::     SYSTEM      ControlUnit: time=297, instructions executed=51, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 8]
DEBUG     ::     SYSTEM      ControlUnit: time=303, instructions executed=52, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 44]
DEBUG     ::     SYSTEM      ControlUnit: time=310, instructions executed=53, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 44, 44]
DEBUG     ::     SYSTEM      ControlUnit: time=316, instructions executed=54, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 44, 44, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=321, instructions executed=55, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 44 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 44]
DEBUG     ::     SYSTEM      ControlUnit: time=328, instructions executed=56, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 44]
DEBUG     ::     SYSTEM      ControlUnit: time=333, instructions executed=57, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8, 44]
DEBUG     ::     SYSTEM      ControlUnit: time=337, instructions executed=58, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [8]
DEBUG     ::     SYSTEM      ControlUnit: time=344, instructions executed=59, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9]
DEBUG     ::     SYSTEM      ControlUnit: time=351, instructions executed=60, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9]
DEBUG     ::     SYSTEM      ControlUnit: time=355, instructions executed=61, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 9]
DEBUG     ::     SYSTEM      ControlUnit: time=361, instructions executed=62, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 32]
DEBUG     ::     SYSTEM      ControlUnit: time=368, instructions executed=63, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 32, 32]
DEBUG     ::     SYSTEM      ControlUnit: time=374, instructions executed=64, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 32, 32, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=379, instructions executed=65, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 32 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 32]
DEBUG     ::     SYSTEM      ControlUnit: time=386, instructions executed=66, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 32]
DEBUG     ::     SYSTEM      ControlUnit: time=391, instructions executed=67, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9, 32]
DEBUG     ::     SYSTEM      ControlUnit: time=395, instructions executed=68, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [9]
DEBUG     ::     SYSTEM      ControlUnit: time=402, instructions executed=69, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 9
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10]
DEBUG     ::     SYSTEM      ControlUnit: time=409, instructions executed=70, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10]
DEBUG     ::     SYSTEM      ControlUnit: time=413, instructions executed=71, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 10]
DEBUG     ::     SYSTEM      ControlUnit: time=419, instructions executed=72, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 87]
DEBUG     ::     SYSTEM      ControlUnit: time=426, instructions executed=73, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 87, 87]
DEBUG     ::     SYSTEM      ControlUnit: time=432, instructions executed=74, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 87, 87, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=437, instructions executed=75, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 87 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 87]
DEBUG     ::     SYSTEM      ControlUnit: time=444, instructions executed=76, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 87]
DEBUG     ::     SYSTEM      ControlUnit: time=449, instructions executed=77, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10, 87]
DEBUG     ::     SYSTEM      ControlUnit: time=453, instructions executed=78, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [10]
DEBUG     ::     SYSTEM      ControlUnit: time=460, instructions executed=79, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 10
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11]
DEBUG     ::     SYSTEM      ControlUnit: time=467, instructions executed=80, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11]
DEBUG     ::     SYSTEM      ControlUnit: time=471, instructions executed=81, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 11]
DEBUG     ::     SYSTEM      ControlUnit: time=477, instructions executed=82, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=484, instructions executed=83, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 111, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=490, instructions executed=84, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 111, 111, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=495, instructions executed=85, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 111 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=502, instructions executed=86, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=507, instructions executed=87, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11, 111]
DEBUG     ::     SYSTEM      ControlUnit: time=511, instructions executed=88, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [11]
DEBUG     ::     SYSTEM      ControlUnit: time=518, instructions executed=89, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12]
DEBUG     ::     SYSTEM      ControlUnit: time=525, instructions executed=90, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12]
DEBUG     ::     SYSTEM      ControlUnit: time=529, instructions executed=91, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 12]
DEBUG     ::     SYSTEM      ControlUnit: time=535, instructions executed=92, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 114]
DEBUG     ::     SYSTEM      ControlUnit: time=542, instructions executed=93, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 114, 114]
DEBUG     ::     SYSTEM      ControlUnit: time=548, instructions executed=94, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 114, 114, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=553, instructions executed=95, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 114 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 114]
DEBUG     ::     SYSTEM      ControlUnit: time=560, instructions executed=96, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 114]
DEBUG     ::     SYSTEM      ControlUnit: time=565, instructions executed=97, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 8
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12, 114]
DEBUG     ::     SYSTEM      ControlUnit: time=569, instructions executed=98, interruption = False
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [12]
DEBUG     ::     SYSTEM      ControlUnit: time=576, instructions executed=99, interruption = False
INFO      ::     INSTR       Processing INC
DEBUG     ::     ALU         Incrementing 12
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13]
DEBUG     ::     SYSTEM      ControlUnit: time=583, instructions executed=100, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 1
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13]
DEBUG     ::     SYSTEM      ControlUnit: time=587, instructions executed=101, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13, 13]
DEBUG     ::     SYSTEM      ControlUnit: time=593, instructions executed=102, interruption = False
INFO      ::     INSTR       Processing READ
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=600, instructions executed=103, interruption = False
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13, 108, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=606, instructions executed=104, interruption = False
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13, 108, 108, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=611, instructions executed=105, interruption = False
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 108 and 0
DEBUG     ::     INTER       Have 0 interruptions
DEBUG     ::     SYSTEM      Data stack: [13, 108]
DEBUG     ::     SYSTEM      ControlUnit: time=618, instructions executed=106, interruption = False
INFO      ::     INSTR       Processing JEQ ADDRESS 11
DEBUG     ::     INTER       Have 0 interruptions
